component,layer,dim,selected_because,mean,mean_abs,mean_sq,var,constant_energy,constant_ratio,raw_energy_frac,centered_energy_frac,constant_energy_frac_of_raw
block_total_delta,0,629,variable_rank_4;raw_rank_5,-2018.5235595703125,2018.5235595703125,93627544.0,89553104.0,4074437.360540405,0.04351750763151926,0.005933724016651874,0.00952291581150362,0.00025822088017797703
block_total_delta,0,662,variable_rank_6;raw_rank_9,-4011.41796875,4011.41796875,66377480.0,50286004.0,16091474.120010376,0.2424236973143659,0.004206728387971273,0.005347323109972092,0.0010198106494092982
block_total_delta,0,684,variable_rank_7,784.4813842773438,784.4813842773438,38150148.0,37534736.0,615411.0422776975,0.01613128846256894,0.002417797581301753,0.003991376233424741,3.900219022808006e-05
block_total_delta,0,690,constant_rank_1;variable_rank_1;raw_rank_1,-73521.640625,73521.640625,6505873920.0,1100442624.0,5405431640.19165,0.8308540415415321,0.41231520852894604,0.11701908695138175,0.3425737573953144
block_total_delta,1,1,variable_rank_10,-1850.82763671875,1850.82763671875,198552624.0,195127056.0,3425562.940841913,0.017252670208185782,6.742450291518444e-05,7.935549436483912e-05,1.163252712746538e-06
block_total_delta,1,104,constant_rank_4;raw_rank_5,-22322.966796875,22322.966796875,585021632.0,86706776.0,498314846.6143837,0.8517887533676425,0.00019866165421329287,3.526245521923606e-05,0.0001692177627842944
block_total_delta,1,114,variable_rank_8,10006.3740234375,10006.3740234375,307504800.0,207377280.0,100127521.09692478,0.32561287204923234,0.00010442248440913684,8.433749225651036e-05,3.400130505497523e-05
block_total_delta,1,148,variable_rank_7,-376.9490051269531,376.9490051269531,218063040.0,217920944.0,142090.55246619973,0.0006516030981967404,7.404985026122838e-05,8.862545562913849e-05,4.825111185122112e-08
block_total_delta,1,158,constant_rank_10,14101.453125,14101.453125,318699936.0,119848968.0,198850980.23657227,0.6239442113868898,0.00010822412885312004,4.87409296266725e-05,6.752581873029313e-05
block_total_delta,1,187,constant_rank_9;raw_rank_10,15938.3154296875,15938.3154296875,330937728.0,76907848.0,254029898.73621464,0.7676063417472143,0.00011237983843658755,3.1277365751758706e-05,8.626347666845194e-05
block_total_delta,1,192,constant_rank_7;raw_rank_8,-19304.146484375,19304.146484375,496731808.0,124081704.0,372650071.4902077,0.7502037628526653,0.00016868019450884132,5.0462325237724264e-05,0.00012654451663925227
block_total_delta,1,202,variable_rank_5,-2235.654296875,2235.654296875,246484304.0,241486160.0,4998150.135135651,0.020277762332224007,8.370114349934357e-05,9.820910539985105e-05,1.697271894815065e-06
block_total_delta,1,204,variable_rank_9,-3506.20654296875,3506.20654296875,208492528.0,196199040.0,12293484.321956873,0.05896366857788243,7.079989565854428e-05,7.979145553811279e-05,4.174621582959062e-06
block_total_delta,1,258,constant_rank_6;raw_rank_7,-20896.568359375,20896.568359375,523974624.0,87308048.0,436666569.1980324,0.833373505504023,0.0001779313103581581,3.550698428550628e-05,0.00014828323985210248
block_total_delta,1,436,variable_rank_6,795.8931884765625,795.8931884765625,238031792.0,237398352.0,633445.967463389,0.00266118219814683,8.0830839352748e-05,9.65466500163775e-05,2.151055907467992e-07
block_total_delta,1,443,constant_rank_3;raw_rank_3,39771.1875,39771.1875,1754926848.0,173179280.0,1581747355.1601562,0.9013181130386104,0.0005959380842980521,7.042963523288588e-05,0.0005371297896273646
block_total_delta,1,487,constant_rank_2;variable_rank_2;raw_rank_2,-101405.5390625,101405.5390625,11400068096.0,1116985216.0,10283083352.556213,0.9020194674244351,0.0038712352880919524,0.0004542625499043895,0.0034919295928393826
block_total_delta,1,495,variable_rank_4,2123.782958984375,2123.782958984375,315861376.0,311350944.0,4510454.056872427,0.014279853124151613,0.00010726021060747184,0.00012662215373187067,1.5316600535402668e-06
block_total_delta,1,619,constant_rank_8;raw_rank_9,18165.876953125,18165.876953125,395005856.0,65006756.0,329999085.47607803,0.8354283372347726,0.00013413609426479766,2.6437355050518833e-05,0.00011206109419480663
block_total_delta,1,690,constant_rank_1;variable_rank_1;raw_rank_1,-683182.5,683182.5,2879135678464.0,2412397199360.0,466738328306.25,0.1621105708207721,0.9776969351249042,0.9810888160971698,0.15849500824281762
block_total_delta,1,697,variable_rank_3;raw_rank_4,8832.669921875,8832.669921875,1171749120.0,1093733120.0,78016057.94879532,0.06658085473859397,0.0003979025830316138,0.0004448062417381929,2.6492694080939207e-05
block_total_delta,1,722,constant_rank_5;raw_rank_6,-22096.439453125,22096.439453125,574320320.0,86067696.0,488252636.50561905,0.8501399297618776,0.00019502770253033603,3.500255015851152e-05,0.00016580083733076022
block_total_delta,2,1,constant_rank_7,-15665.1806640625,15665.1806640625,451215456.0,205817600.0,245397885.23771763,0.5438596616639781,0.0014103269503186117,0.0006747901313736908,0.0007670199380358703
block_total_delta,2,104,constant_rank_3,-17909.849609375,17909.849609375,484050880.0,163288208.0,320762713.03042984,0.662663216375993,0.0015129579279958005,0.0005353539800682475,0.0010025815668072552
block_total_delta,2,178,raw_rank_7,12290.5966796875,12290.5966796875,556629568.0,405570816.0,151058766.7427454,0.27138114003808256,0.0017398111493206613,0.0013296976750772284,0.00047215193315360774
block_total_delta,2,186,variable_rank_7,-2929.74169921875,2929.74169921875,456856800.0,448273408.0,8583386.424141169,0.01878791434020719,0.0014279596341582766,0.0014697016769977499,2.6828383287839298e-05
block_total_delta,2,204,constant_rank_8;variable_rank_8;raw_rank_3,-15528.3671875,15528.3671875,686239744.0,445109536.0,241130187.50982666,0.35137893078636184,0.002144922990720745,0.0014593286593232188,0.000753680747098541
block_total_delta,2,258,constant_rank_9,-14692.890625,14692.890625,402454240.0,186573184.0,215881034.9182129,0.5364113816224495,0.001257918037590438,0.0006116957118447003,0.0006747615525116873
block_total_delta,2,264,constant_rank_10,-13614.099609375,13614.099609375,359692128.0,174348416.0,185343708.17398453,0.5152843049542205,0.0011242600296383725,0.0005716157925145123,0.00057931354796002
block_total_delta,2,302,variable_rank_3,-2665.786865234375,2665.786865234375,523944608.0,516838208.0,7106419.610856116,0.013563303262119105,0.001637650464563254,0.0016944970803044197,2.221194988822165e-05
block_total_delta,2,322,constant_rank_6,-16610.650390625,16610.650390625,482111680.0,206197984.0,275913706.39957047,0.5723024723225342,0.0015068967304333264,0.0006760372519762654,0.000862400724361736
block_total_delta,2,363,variable_rank_9,3130.701171875,3130.701171875,453601536.0,443800256.0,9801289.827579498,0.021607708637872643,0.0014177849238540224,0.001455036075874549,3.0635083545806165e-05
block_total_delta,2,394,constant_rank_2;raw_rank_2,-23535.720703125,23535.720703125,891932736.0,338002592.0,553930149.0155067,0.6210447566928485,0.0027878406174371285,0.0011081696291295206,0.0017313737979546822
block_total_delta,2,443,constant_rank_5;raw_rank_9,17838.263671875,17838.263671875,540734336.0,222530704.0,318203650.82733536,0.5884657763388922,0.0016901287331421544,0.0007295854338348124,0.000994582917061166
block_total_delta,2,456,variable_rank_6;raw_rank_10,-7202.64208984375,7202.64208984375,529809440.0,477931392.0,51878053.07438874,0.09791832526500234,0.0016559816864190296,0.0015669378459144936,0.00016215095340366565
block_total_delta,2,487,constant_rank_4;raw_rank_8,17895.654296875,17895.654296875,550807040.0,230552576.0,320254442.71326065,0.581427649714246,0.0017216121535899283,0.0007558858088306483,0.0010009929081812735
block_total_delta,2,608,variable_rank_5;raw_rank_4,13064.4912109375,13064.4912109375,659389632.0,488708672.0,170680930.6006632,0.25884685217595776,0.0020609998093023474,0.0016022720553652454,0.0005334833129731618
block_total_delta,2,643,variable_rank_2;raw_rank_5,-2720.41455078125,2720.41455078125,655166784.0,647766144.0,7400655.32810235,0.011295834143054405,0.0020478008014618468,0.002123755215342075,2.31316182113269e-05
block_total_delta,2,666,variable_rank_10,-5160.82080078125,5160.82080078125,458960928.0,432326848.0,26634071.337776423,0.058031239072656796,0.0014345363335728461,0.0014174195528385018,8.324792093197838e-05
block_total_delta,2,690,constant_rank_1;variable_rank_1;raw_rank_1,-65660.640625,65660.640625,182996189184.0,178684870656.0,4311319727.2854,0.023559614801324805,0.5719761013944488,0.5858332200183716,0.013475536624416713
block_total_delta,2,697,variable_rank_4;raw_rank_6,9564.80859375,9564.80859375,590301696.0,498816160.0,91485563.43507385,0.1549810275914807,0.0018450573437085104,0.0016354102959985927,0.00028594888309315276
block_total_delta,3,85,constant_rank_6;variable_rank_3;raw_rank_6,21111.478515625,21111.478515625,1478533632.0,1032839104.0,445694525.11569595,0.3014436164788546,0.002777586269309014,0.002072773129577233,0.000837285650102519
block_total_delta,3,100,constant_rank_7;raw_rank_8,-20890.751953125,20890.751953125,1293721984.0,857298496.0,436423517.166996,0.3373394922281818,0.002430397483891402,0.001720486065693902,0.0008198690531285764
block_total_delta,3,114,raw_rank_10,-16474.896484375,16474.896484375,1116239104.0,844816896.0,271422214.17087173,0.24315777255808424,0.0020969765864184255,0.0016954371253565972,0.0005098961558599594
block_total_delta,3,165,variable_rank_7;raw_rank_9,14085.3359375,14085.3359375,1163295360.0,964898752.0,198396688.472229,0.17054713299314544,0.0021853768823074608,0.001936425720291286,0.0003727097617870361
block_total_delta,3,292,variable_rank_9,13936.6806640625,13936.6806640625,1115490688.0,921259584.0,194231067.93205357,0.1741216399397263,0.0020955706055463376,0.0018488476120678517,0.00036488419044721355
block_total_delta,3,302,variable_rank_8,5570.89990234375,5570.89990234375,953692416.0,922657472.0,31034925.721933603,0.03254186066834949,0.0017916149504441847,0.0018516529906339198,5.830248408868654e-05
block_total_delta,3,352,constant_rank_9,19388.609375,19388.609375,739957696.0,364039520.0,375918173.4963379,0.5080265743953258,0.0013900910278915682,0.0007305797507451787,0.0007062031829974308
block_total_delta,3,389,constant_rank_4;raw_rank_7,-24514.814453125,24514.814453125,1355962112.0,754985984.0,600976127.6711464,0.44321011800597154,0.002547322335102927,0.0015151582224007532,0.0011289990327402152
block_total_delta,3,394,constant_rank_2;raw_rank_3,-28978.6953125,28978.6953125,1601559552.0,761794816.0,839764782.0147095,0.5243419022202613,0.0030087038433467953,0.001528822658573578,0.0015775894964378697
block_total_delta,3,435,variable_rank_5,-4781.37646484375,4781.37646484375,1033319232.0,1010457664.0,22861560.898561716,0.022124393111616562,0.0019412025864665185,0.002027856503886379,4.29479291322721e-05
block_total_delta,3,461,constant_rank_5;variable_rank_6;raw_rank_5,23017.21875,23017.21875,1530013696.0,1000221376.0,529792358.98535156,0.3462664160264821,0.002874297169767956,0.002007313611357579,0.000995272579570611
block_total_delta,3,529,variable_rank_4,-4935.89404296875,4935.89404296875,1035927744.0,1011564736.0,24363050.003414392,0.023518097806070917,0.0019461029600242896,0.002030078252738858,4.576863975453536e-05
block_total_delta,3,570,constant_rank_10,-19299.384765625,19299.384765625,601837056.0,229370848.0,372466252.33163834,0.6188822183983937,0.0011306163802616567,0.00046031732203154826,0.000699718373573896
block_total_delta,3,638,constant_rank_8;variable_rank_2;raw_rank_4,-19783.75,19783.75,1530176256.0,1138779520.0,391396764.0625,0.25578541199276067,0.0028746025564119703,0.0022853817021715505,0.0007352813992072788
block_total_delta,3,690,constant_rank_1;variable_rank_1;raw_rank_1,-101472.9375,101472.9375,262120456192.0,251823702016.0,10296757044.878906,0.03928253900693908,0.49242179160921123,0.5053772663214626,0.019343578236755667
block_total_delta,3,696,constant_rank_3;variable_rank_10;raw_rank_2,-26389.5546875,26389.5546875,1612287744.0,915879232.0,696408596.6045532,0.4319381569426315,0.003028857919080198,0.001838049948607903,0.0013082793072085946
block_total_delta,4,144,constant_rank_6;variable_rank_8;raw_rank_4,-25206.25,25206.25,1967732224.0,1332377216.0,635355039.0625,0.3228869412784999,0.0027671051365610907,0.002087911680220904,0.0008934621137402363
block_total_delta,4,159,variable_rank_3,-1529.3043212890625,1529.3043212890625,1471203072.0,1468864256.0,2338771.7071134,0.001589700124765237,0.0020688656351727543,0.002301794716941023,3.2888759583566388e-06
block_total_delta,4,189,constant_rank_4;raw_rank_10,29475.3671875,29475.3671875,1567832064.0,699034752.0,868797270.8379517,0.5541392415597081,0.0022047492563498196,0.0010954276356982698,0.0012217380807430195
block_total_delta,4,322,constant_rank_10,-22716.5625,22716.5625,911019840.0,394977696.0,516042211.81640625,0.5664445373839567,0.0012811131758815283,0.0006189527522700759,0.0007256795602487039
block_total_delta,4,346,variable_rank_6;raw_rank_7,17645.515625,17645.515625,1661197952.0,1349833728.0,311364221.67211914,0.1874335453503612,0.002336044167879605,0.002115267037895165,0.00043785304048070867
block_total_delta,4,352,variable_rank_7,-6072.08447265625,6072.08447265625,1371574784.0,1334704512.0,36870209.84307313,0.02688166206697566,0.0019287642818945209,0.002091558686821872,5.1848389632741485e-05
block_total_delta,4,380,constant_rank_5,-26362.072265625,26362.072265625,1000602560.0,305643744.0,694958854.1380348,0.6945403519035918,0.0014070880426015613,0.00047896131472428886,0.0009772794242678246
block_total_delta,4,461,variable_rank_5,-2819.010986328125,2819.010986328125,1366447488.0,1358500736.0,7946822.941038668,0.005815681181184672,0.0019215540695875697,0.002128848737595866,1.1175145841129252e-05
block_total_delta,4,500,constant_rank_7;raw_rank_8,-24890.423828125,24890.423828125,1604833280.0,985300096.0,619533198.3436928,0.38604209301024267,0.0022567818721721472,0.0015440218837854834,0.0008712127974009096
block_total_delta,4,531,constant_rank_9,23264.1015625,23264.1015625,1250185856.0,708967424.0,541218421.510315,0.43291037001646815,0.0017580622310292683,0.0011109927036351587,0.000761083370946858
block_total_delta,4,548,constant_rank_3;raw_rank_3,36497.05078125,36497.05078125,2174585856.0,842551168.0,1332034715.7291412,0.6125463899500049,0.0030579911324513107,0.001320326108646821,0.0018731614286821778
block_total_delta,4,690,constant_rank_1;variable_rank_1;raw_rank_1,146683.84375,146683.84375,212415578112.0,190899421184.0,21516150017.274414,0.10129271218483622,0.2987074308741456,0.29915036556545516,0.030256885823006695
block_total_delta,4,703,constant_rank_2;raw_rank_2,-36924.03125,36924.03125,2376264448.0,1012880320.0,1363384083.7509766,0.5737509917713404,0.0033415997764786845,0.001587241680057284,0.0019172461858575345
block_total_delta,4,711,constant_rank_8;variable_rank_9;raw_rank_5,-23359.6875,23359.6875,1874047232.0,1328372352.0,545675000.0976562,0.29117462504683356,0.002635361487999545,0.002081635828140215,0.0007673503931311328
block_total_delta,4,739,variable_rank_10,3173.232666015625,3173.232666015625,1313998592.0,1303929216.0,10069405.552668631,0.007663178342788232,0.0018477982974563721,0.0020433320290788324,1.4160007894908641e-05
block_total_delta,4,763,variable_rank_4;raw_rank_6,18115.40234375,18115.40234375,1751889408.0,1423721600.0,328167802.075943,0.18732221370673588,0.0024635781842864044,0.0022310535802668617,0.00046148291912015014
block_total_delta,4,767,variable_rank_2;raw_rank_9,955.3402709960938,955.3402709960938,1583293824.0,1582381184.0,912675.0333868898,0.0005764407209529353,0.0022264922125277203,0.002479682267874643,1.2834407761855751e-06
block_total_delta,5,20,constant_rank_6;raw_rank_8,46759.45703125,46759.45703125,4084630784.0,1898183936.0,2186446821.857315,0.5352862810567592,0.00317893848794439,0.0017374555844921506,0.00170164216091995
block_total_delta,5,80,variable_rank_6;raw_rank_9,-30644.26953125,30644.26953125,3911435264.0,2972364032.0,939071255.1038971,0.2400835477828062,0.0030441459121688208,0.002720679692098082,0.0007308493505620172
block_total_delta,5,101,variable_rank_2;raw_rank_4,-7708.74609375,7708.74609375,4730771968.0,4671347200.0,59424766.337905884,0.012561325453830431,0.0036818096621297034,0.004275801794448318,4.6248409425068665e-05
block_total_delta,5,170,variable_rank_3,13185.1572265625,13185.1572265625,3667182592.0,3493334272.0,173848371.08917332,0.047406521690091324,0.0028540518104337113,0.0031975368794735295,0.00013530066905597014
block_total_delta,5,189,constant_rank_2;raw_rank_2,70867.703125,70867.703125,6496197632.0,1473965824.0,5022231346.213135,0.773103226027766,0.005055784419622591,0.0013491580577043585,0.0039086432449111416
block_total_delta,5,217,variable_rank_9,-8245.556640625,8245.556640625,2792745472.0,2724756224.0,67989204.31375504,0.024344934042652002,0.0021735051556555133,0.0024940380265490486,5.291383965579755e-05
block_total_delta,5,230,constant_rank_8,-44717.6484375,44717.6484375,3505439488.0,1505771392.0,1999668081.7798462,0.5704471831920683,0.002728172286517066,0.001378270495488441,0.0015562781961063247
block_total_delta,5,281,constant_rank_3;raw_rank_3,57486.4140625,57486.4140625,5171833856.0,1867146240.0,3304687801.7651978,0.6389779512989053,0.004025074129709209,0.0017090459992974683,0.0025719336212278146
block_total_delta,5,322,constant_rank_5;raw_rank_7,-53485.90625,53485.90625,4158712832.0,1297970688.0,2860742167.383789,0.6878912497567202,0.003236594194446783,0.0011880652752361712,0.0022264248253733424
block_total_delta,5,365,constant_rank_7;raw_rank_5,-45981.17578125,45981.17578125,4248822016.0,2134553600.0,2114268526.2262115,0.49761287205357285,0.0033067233121768184,0.0019538106936744324,0.00164546808445881
block_total_delta,5,548,constant_rank_10;raw_rank_10,43410.765625,43410.765625,3744600320.0,1860105728.0,1884494572.1486816,0.5032565323683681,0.0029143035708014873,0.0017026016412665698,0.0014666423093103096
block_total_delta,5,560,variable_rank_5,592.1978759765625,592.1978759765625,2988099328.0,2987748608.0,350698.3243111521,0.00011736501562211525,0.002325542861006839,0.002734761582150619,2.7293737421196625e-07
block_total_delta,5,595,variable_rank_7,-4699.52978515625,4699.52978515625,2961792768.0,2939707136.0,22085580.20157075,0.007456828323773782,0.002305069300361653,0.0026907880123449883,1.7188506047198187e-05
block_total_delta,5,617,constant_rank_9,-43730.12890625,43730.12890625,2827632128.0,915307840.0,1912324174.1572418,0.6762987855530695,0.00220065633267462,0.0008378043286409141,0.0014883012052075175
block_total_delta,5,619,variable_rank_10,14530.2783203125,14530.2783203125,2867036416.0,2655907328.0,211128988.06574345,0.07364014872203961,0.0022313234392840886,0.0024310188972788914,0.0001643149899158532
block_total_delta,5,628,constant_rank_4;raw_rank_6,55571.30859375,55571.30859375,4211849216.0,1123678976.0,3088170338.8217926,0.7332100890721422,0.0032779485554993077,0.0010285316796757578,0.0024034249523515474
block_total_delta,5,690,constant_rank_1;variable_rank_1;raw_rank_1,-219606.65625,219606.65625,147492831232.0,99265748992.0,48227083469.305664,0.32697916953974865,0.11478898894262732,0.09086044121645463,0.037533608276767674
block_total_delta,5,703,variable_rank_8,-25060.84375,25060.84375,3354943232.0,2726897408.0,628045889.4619141,0.18720015393152084,0.0026110458274099285,0.0024959979062149067,0.0004887881808133939
block_total_delta,5,767,variable_rank_4,-21532.03125,21532.03125,3479011840.0,3015383552.0,463628369.75097656,0.13326438398984483,0.002707604486924963,0.0027600565427017593,0.00036082724403819507
block_total_delta,6,4,constant_rank_8;raw_rank_10,60497.828125,60497.828125,5732066816.0,2072079488.0,3659987207.842041,0.6385109115661155,0.0004796929016082393,0.00018044597179659138,0.0003062891518776718
block_total_delta,6,20,constant_rank_4;raw_rank_3,81031.0625,81031.0625,8806470656.0,2240437504.0,6566033089.878906,0.7455918887784353,0.0007369770097781873,0.00019510734264785578,0.0005494840807068021
block_total_delta,6,66,variable_rank_9,-7904.5693359375,7904.5693359375,3308858368.0,3246375936.0,62482216.38664341,0.01888331546339653,0.0002769046353622657,0.00028270897134067326,5.22887758282245e-06
block_total_delta,6,189,constant_rank_2;variable_rank_7;raw_rank_2,140887.9375,140887.9375,23110010880.0,3260598784.0,19849410933.003906,0.8589096316775038,0.0019339809759860937,0.00028394756071136986,0.001661114887755515
block_total_delta,6,198,variable_rank_5,30351.189453125,30351.189453125,4210174720.0,3288979968.0,921194701.2194862,0.21880201238287,0.00035233206320574344,0.00028641912145856927,7.709096445642521e-05
block_total_delta,6,230,constant_rank_7;raw_rank_7,-62671.84765625,62671.84765625,6075456512.0,2147696128.0,3927760488.6482086,0.6464963547825998,0.0005084297612688457,0.0001870310078281787,0.0003286979873232962
block_total_delta,6,322,variable_rank_2,-7455.169921875,7455.169921875,3701953792.0,3646374400.0,55579558.56402969,0.015013574368253403,0.0003098011612752464,0.00031754263094283994,4.651222774177179e-06
block_total_delta,6,436,constant_rank_10;raw_rank_9,59412.75390625,59412.75390625,5948291072.0,2418415872.0,3529875326.7246246,0.5934267983859389,0.0004977878129357214,0.00021060649688326095,0.00029540062810598386
block_total_delta,6,487,constant_rank_3;raw_rank_4,81497.546875,81497.546875,8587746304.0,1945895808.0,6641850146.642822,0.773410148777821,0.0007186728757840761,0.0001694573312090397,0.0005558288957827468
block_total_delta,6,495,constant_rank_9;raw_rank_8,60353.578125,60353.578125,6050908160.0,2408353792.0,3642554392.4904785,0.6019847428142883,0.0005063754114891623,0.00020973024584443253,0.00030483027185278276
block_total_delta,6,512,variable_rank_6,-15524.880859375,15524.880859375,3518139904.0,3277117952.0,241021925.69778824,0.06850834028054281,0.00029441853924361033,0.0002853861239230101,2.0170125471401605e-05
block_total_delta,6,529,variable_rank_8,-17993.83984375,17993.83984375,3584294656.0,3260516352.0,323778272.322525,0.09033249311144943,0.00029995475610233114,0.0002839403821632334,2.7095660939360324e-05
block_total_delta,6,598,variable_rank_10,9950.27734375,9950.27734375,3256781568.0,3157773568.0,99008019.21754456,0.03040057097791354,0.00027254654392677464,0.00027499307989450536,8.285570553430943e-06
block_total_delta,6,629,constant_rank_5;raw_rank_6,64988.109375,64988.109375,6272835584.0,2049381248.0,4223454360.136963,0.6732926925280245,0.0005249475972961817,0.00017846930729187896,0.00035344338121966326
block_total_delta,6,690,constant_rank_1;variable_rank_1;raw_rank_1,-389481.8125,389481.8125,10186524721152.0,10034829328384.0,151696082268.28516,0.014891838622184166,0.8524680115650389,0.8738779281681627,0.012694816058800785
block_total_delta,6,703,variable_rank_4,-33006.66015625,33006.66015625,4424921600.0,3335482368.0,1089439614.6701813,0.24620540501105856,0.00037030333906229413,0.0002904687589398867,9.117068357077947e-05
block_total_delta,6,706,variable_rank_3,-17581.263671875,17581.263671875,3810162432.0,3501061632.0,309100832.2999916,0.08112536875173085,0.0003188566936280433,0.000304888143608707,2.5867366849532683e-05
block_total_delta,6,757,constant_rank_6;raw_rank_5,64308.1015625,64308.1015625,6719892480.0,2584360448.0,4135531926.572815,0.6154163833545169,0.0005623599350288151,0.00022505769455888471,0.0003460855173589145
block_total_delta,7,66,constant_rank_6;variable_rank_5;raw_rank_5,75307.0859375,75307.0859375,10627911680.0,4956754944.0,5671157192.39801,0.533609740384859,0.001440854438057205,0.0007978021364266303,0.0007688539626240769
block_total_delta,7,71,constant_rank_10;raw_rank_10,59375.82421875,59375.82421875,7357171200.0,3831682816.0,3525488501.655899,0.4791907658280263,0.0009974313952020584,0.0006167189565048643,0.00047795991412779106
block_total_delta,7,104,constant_rank_7;raw_rank_8,74868.3828125,74868.3828125,8854719488.0,3249444864.0,5605274744.959045,0.6330268002905531,0.0012004580256388074,0.0005230062982713678,0.0007599221028532491
block_total_delta,7,124,variable_rank_3,6029.08154296875,6029.08154296875,5552732672.0,5516382720.0,36349824.25176644,0.006546294662277313,0.0007527988333637,0.0008878756301418934,4.928042984617379e-06
block_total_delta,7,189,constant_rank_2;variable_rank_4;raw_rank_2,118313.796875,118313.796875,18968684544.0,4970529792.0,13998154530.97876,0.7379612697184386,0.0025716353440123343,0.000800019232750235,0.0018977672837201557
block_total_delta,7,192,constant_rank_8;raw_rank_9,67996.71875,67996.71875,7583019520.0,2959465472.0,4623553760.766602,0.6097246286353489,0.0010280502565548622,0.0004763333880567257,0.0006268275608963884
block_total_delta,7,217,variable_rank_8,3783.39208984375,3783.39208984375,4856859648.0,4842545664.0,14314055.705492258,0.002947183312448945,0.0006584574646034087,0.00077941986645098,1.940594851636608e-06
block_total_delta,7,275,constant_rank_9,-59505.7578125,59505.7578125,6276130304.0,2735194624.0,3540935212.839905,0.564190837558478,0.0008508717869156882,0.00044023643275148237,0.0004800540661148409
block_total_delta,7,293,variable_rank_2;raw_rank_7,50599.77734375,50599.77734375,9544201216.0,6983863808.0,2560337467.237076,0.26826105289407554,0.0012939329092904704,0.0011240703907058071,0.0003471118046205559
block_total_delta,7,487,constant_rank_3;raw_rank_3,92962.2265625,92962.2265625,12396941312.0,3754965504.0,8641975567.45758,0.69710546738592,0.0016806865210729628,0.0006043711127833191,0.0011716157628017837
block_total_delta,7,492,variable_rank_7,47934.66796875,47934.66796875,7193555456.0,4895822848.0,2297732393.2743073,0.3194153999824683,0.0009752495707781626,0.0007879949627989334,0.0003115097317328373
block_total_delta,7,500,variable_rank_10,8929.708984375,8929.708984375,4883283456.0,4803543552.0,79739702.5456276,0.016329116108886307,0.0006620398109921934,0.0007731423787336549,1.0810524942396672e-05
block_total_delta,7,664,constant_rank_5;raw_rank_6,-82334.3984375,82334.3984375,10464517120.0,3685563648.0,6778953166.065002,0.6478037245606802,0.0014187026001403129,0.0005932007100471912,0.000919040828414816
block_total_delta,7,690,constant_rank_1;variable_rank_1;raw_rank_1,-857729.9375,857729.9375,4618927472640.0,3883226890240.0,735700645683.7539,0.15927954055170646,0.6262003626301957,0.6250151044914783,0.09974090605304956
block_total_delta,7,703,variable_rank_9,5314.6064453125,5314.6064453125,4852679168.0,4824434176.0,28245041.668557167,0.005820504651288986,0.0006578907057383963,0.0007765047770460144,3.829255912790129e-06
block_total_delta,7,720,variable_rank_6,-21681.955078125,21681.955078125,5386596864.0,4916489728.0,470107176.0098305,0.08727350271034326,0.0007302753571169517,0.0007913213489534944,6.373368835864318e-05
block_total_delta,7,722,constant_rank_4;raw_rank_4,85736.0703125,85736.0703125,10901724160.0,3551050752.0,7350673752.629944,0.674267083329867,0.001477975928984334,0.0005715505221686004,0.0009965505188680175
block_total_delta,8,1,constant_rank_8;variable_rank_6;raw_rank_5,-66825.28125,66825.28125,10444035072.0,5978417152.0,4465618214.141602,0.4275759496551029,0.0018754003564085922,0.0017041133890846787,0.0008018760883749224
block_total_delta,8,124,variable_rank_4,25312.556640625,25312.556640625,6896175616.0,6255450112.0,640725523.6848488,0.09291026785893974,0.0012383231307577366,0.0017830800393452458,0.00011505293377462218
block_total_delta,8,187,constant_rank_4;raw_rank_10,-72582.3671875,72582.3671875,8358336512.0,3090136576.0,5268200026.541077,0.6302928841136705,0.001500878459860054,0.0008808256398602486,0.0009459930131692773
block_total_delta,8,189,constant_rank_2;variable_rank_5;raw_rank_2,111711.3046875,111711.3046875,18524534784.0,6045117952.0,12479415594.98346,0.6736695814764629,0.003326388593749158,0.0017231260681020058,0.0022408868117790755
block_total_delta,8,192,constant_rank_3;raw_rank_3,111344.40625,111344.40625,16197693440.0,3800116736.0,12397576803.16504,0.765391495343984,0.0029085654960900077,0.001083201396833937,0.002226191294358247
block_total_delta,8,217,variable_rank_9,12437.0927734375,12437.0927734375,5769456128.0,5614775296.0,154681276.6550913,0.02681037401504811,0.0010360018904707615,0.0016004593716607031,2.7775598163818025e-05
block_total_delta,8,272,constant_rank_5;raw_rank_9,70451.0390625,70451.0390625,8468541952.0,3505193472.0,4963348904.985901,0.5860924977544353,0.0015206676811743587,0.0009991352184196684,0.0008912519195139251
block_total_delta,8,293,variable_rank_7,29017.8984375,29017.8984375,6659027968.0,5816989696.0,842038429.729065,0.1264506522236407,0.0011957393228219507,0.001658099422153072,0.00015120201726029017
block_total_delta,8,435,variable_rank_8,-28767.798828125,28767.798828125,6467956224.0,5640370176.0,827586249.4154701,0.12795173942962515,0.0011614292104633764,0.0016077550448449379,0.0001486068877031652
block_total_delta,8,436,constant_rank_10;variable_rank_2;raw_rank_4,-61663.38671875,61663.38671875,10507720704.0,6705347072.0,3802373261.626114,0.36186470584231034,0.0018868361717929267,0.0019113205775599493,0.0006827794162784784
block_total_delta,8,483,variable_rank_10,19876.125,19876.125,5745943040.0,5350882816.0,395060345.015625,0.06875465737572382,0.001031779724103886,0.0015252383395692375,7.093966141798155e-05
block_total_delta,8,487,constant_rank_7,69568.8515625,69568.8515625,7848726528.0,3008901120.0,4839825107.725159,0.6166382648776572,0.0014093695038833332,0.000857669940831838,0.0008690711654461032
